2	0.361734417928	0.393842443159	0.379217605492	
4	0.534379764281	0.482577376191	0.481297265554	
6	0.588158502214	0.571493051379	0.576536433281	
8	0.641478447782	0.663983828873	0.690622892716	
10	0.718723989982	0.723357183939	0.763385967133	
12	0.742808770043	0.809999080913	0.816725865553	
14	0.84621675434	0.90727611519	0.875932470879	
16	0.912795968406	0.96484041075	0.92548838508	
18	0.912656191746	0.969640569585	0.922490876349	
20	0.949584944636	1.00858873324	1.00553605881	
