2	0.0856881042072	0.0793952116075	0.0841947232945	0.0922536884833	0.0920052486466	0.0901865833149	0.0896330906209	0.0900788339031	0.0910106378722	0.0894403320433	0.0887930890975	0.090653107202	
4	0.051915866711	0.0693447059773	0.0690402037381	0.0683835665395	0.0656542242924	0.0671527271957	0.0687653192982	0.0684580603281	0.0681664218175	0.0682588113264	0.0676845860335	0.0674697515787	
6	0.0488325458902	0.0567488952885	0.0558323215955	0.0542736267688	0.0556111243063	0.0548582667825	0.0543101593293	0.0538292635432	0.0548072315002	0.0543802991678	0.0543885511877	0.0542634901602	
8	0.0516648993311	0.0522910408824	0.0477001272035	0.0494416744478	0.0496667376562	0.0483048545012	0.0475468624508	0.0477952030071	0.0473879874975	0.0471584474011	0.0474014313713	0.061524062072	
10	0.0392125917114	0.0391639631447	0.0417752117951	0.0412945786766	0.0410447573299	0.0408523997717	0.0403267939309	0.0408125754569	0.0409184830838	0.0556659472216	0.0545155248701	0.053495335238	
12	0.0334207150652	0.0353220929015	0.0375187750067	0.0373022340739	0.0376081515945	0.0378934442907	0.0391767119657	0.0508401257054	0.0501928040643	0.0490740020254	0.0481080242532	0.0476339435765	
14	0.0381007276566	0.0391915590267	0.0391727151922	0.0377820156708	0.0368343881837	0.0380157470259	0.0485539518164	0.0472584526696	0.0465914609374	0.0455506303243	0.0446640109149	0.0444891381569	
16	0.0335119817151	0.0309847792423	0.0305624050456	0.0303641849973	0.0304824244059	0.0417899181279	0.0418483254893	0.0411755259466	0.0403493350481	0.0396012414767	0.0397237298426	0.0397829357099	
18	0.0325017138992	0.0314382010793	0.0308546429412	0.0310881304131	0.0315594862092	0.0414374196609	0.0405500346611	0.0394654661853	0.0385413543136	0.0381404210071	0.0381855483313	0.0418599210837	
20	0.0287008862087	0.0308987866459	0.0285573705803	0.0275399638506	0.0373232793046	0.0366345018217	0.0357602898347	0.0351993397833	0.0352254700062	0.0354086445137	0.0385253871545	0.0377294149456	
