-11.6305065486	-11.3253755262
-10.2664001627	-10.231496416
-9.40188168814	-9.33985456582
-8.75219890304	-8.70257838769
-8.22301452204	-8.28856590447
-7.77219270029	-7.90155463632
-7.37788274185	-7.58322899991
-7.02477399579	-7.22641275299
-6.70318072227	-6.84862355553
-6.40717750433	-6.57880147181
-6.13226103037	-6.24929565643
-5.87411676722	-6.01789460481
-5.63140197135	-5.73934024057
-5.40134943156	-5.52220175157
-5.18149398609	-5.27913480535
-4.97089702597	-4.97898163718
-4.7694577269	-4.72260162842
-4.57535912818	-4.51341996772
-4.38767787569	-4.30693232679
-4.20620751933	-4.16870938451
-4.03027173593	-4.00844474282
-3.85941835797	-3.84205096445
-3.69272475582	-3.67598556192
-3.52972909033	-3.52625261139
-3.37087095463	-3.33379677506
-3.21475658162	-3.18543948872
-3.06185456578	-3.02956641786
-2.9119022358	-2.91805077754
-2.76506951869	-2.72412991399
-2.62022925764	-2.59170045101
-2.47761607616	-2.45147003247
-2.33690843212	-2.33843116553
-2.1980602079	-2.23102999188
-2.06109858505	-2.11416123473
-1.92532530738	-1.97257955518
-1.7913496065	-1.80555625195
-1.6584666644	-1.67574333604
-1.52674114145	-1.52244393086
-1.39598438966	-1.40103280007
-1.26567434629	-1.27357717272
-1.13638318627	-1.1202886705
-1.00804385555	-1.01005053319
-0.880606143104	-0.856854654664
-0.75389520663	-0.755141399814
-0.627353141875	-0.611418948962
-0.501446310265	-0.50438631931
-0.375707313481	-0.381945462822
-0.250128318135	-0.29426012683
-0.12473433873	-0.166686676969
0.000376016897983	-0.0491112608704
0.126057894331	0.099774628922
0.25132438725	0.201448008944
0.376856985439	0.31449518581
0.502563359625	0.434983441902
0.628746368704	0.538431043548
0.755500295326	0.663382647152
0.882901627654	0.769313421233
1.01054372142	0.916636650719
1.13871530724	1.01571680299
1.26796379707	1.14830222084
1.3978738804	1.2937107378
1.52864866431	1.43139872932
1.66056462897	1.56220766364
1.79353632931	1.71346519231
1.92801286439	1.84427419091
2.06362771989	1.97258721262
2.20088757252	2.07099795536
2.33989994016	2.18862335648
2.48040681762	2.41445341749
2.62327067728	2.54936555249
2.76845873027	2.73922084153
2.91557395374	2.85685878153
3.06520450832	3.00585995498
3.21759470129	3.15082186091
3.37304158343	3.30558858519
3.5318006281	3.43057549617
3.69452405293	3.59167260775
3.86106222363	3.76336963795
4.0327314923	3.9445415215
4.20859317591	4.14343039334
4.38951226637	4.38146262155
4.57664805837	4.58991589933
4.77050745052	4.80276478052
4.97221391727	4.97439525387
5.18182732113	5.26415219705
5.40046455076	5.48233022113
5.63090973595	5.79930474857
5.87407487449	5.99984034195
6.13096412766	6.31827811145
6.40679910887	6.60577004106
6.70277441167	6.86110816276
7.02446276002	7.24451688799
7.37793107451	7.6683005528
7.77329944581	8.04792685912
8.22400746302	8.41210402401
8.75356006181	8.82530203663
9.40496179843	9.60183525241
10.2697946825	10.3177524908
11.6299313395	11.7704550906
