2	0.041423379509	0.0456460604471	0.0450490877927
4	0.0348735506824	0.0334229749677	0.0318671011431
6	0.0242751227203	0.0283650944104	0.0259115360832
8	0.0216709735422	0.024020489543	0.0223519353146
10	0.0209957978792	0.0205935745531	0.0197767947791
12	0.019889670538	0.0187734520437	0.0182639487636
14	0.0161824290419	0.0180484145649	0.0168312234177
16	0.0167911449824	0.0164672184766	0.015766983789
18	0.0151815299809	0.015627108544	0.0147187831414
20	0.0132015423915	0.0143154184261	0.0143021562825
