2	0.184596243877	0.182627001217	0.189922626306	0.195338391969	0.192976435038	0.185565790254	0.195066934516	0.19881892421	0.198827899537	0.19875525004	0.204521887735	0.204378208709	
4	0.185782105286	0.201320454297	0.187580171986	0.210261451452	0.211146134445	0.218800486791	0.21034612621	0.213268181679	0.217511227629	0.21667574741	0.2146288896	0.212496892367	
6	0.19428844589	0.193623373022	0.225812498395	0.232586234759	0.221267281085	0.228554594026	0.227002208748	0.22040409069	0.222344756214	0.223517382339	0.225445877727	0.227015739268	
8	0.212904166067	0.233810431775	0.245434732684	0.234374289161	0.239801252551	0.231246944071	0.236243811819	0.233948207016	0.238711584495	0.236381780155	0.239131093758	0.238775342781	
10	0.195316062145	0.240271906386	0.236807295224	0.247682675062	0.241029768879	0.241609694799	0.248081250096	0.242959429743	0.245806046881	0.24826837598	0.244157538307	0.245030074328	
12	0.186599765085	0.257452214452	0.256586763206	0.244120895089	0.248660330493	0.255093484237	0.250350581882	0.252737959194	0.250889642262	0.251095016094	0.247961138278	0.247733849569	
14	0.239930709267	0.247100795488	0.258070193128	0.259003533329	0.265593384227	0.258874999068	0.265811217105	0.259905054181	0.257009134422	0.254186356825	0.252394657239	0.258083864175	
16	0.26363749016	0.262897019369	0.262248157869	0.266939253789	0.269363738598	0.273303733032	0.270009781561	0.262336953577	0.260264484886	0.257821021322	0.262744872445	0.258978953064	
18	0.271838109785	0.278335217843	0.264053696914	0.278890694007	0.274339464409	0.270852501711	0.265654891754	0.262393470386	0.261290460232	0.266115231064	0.261361322043	0.257598214121	
20	0.266621548274	0.28610650356	0.277554190528	0.277986124186	0.281298178065	0.273194098488	0.269249941896	0.265027336132	0.271231305909	0.266193943927	0.261519297848	0.255497848596	
