2	6.73482303388e-07	0.419030266097	13.2009088229
4	5.77855728833e-07	0.527396633717	12.5107463806
6	5.29046619039e-07	0.650837663984	12.1759024306
8	4.06208431269e-07	0.728425642618	11.7899498621
10	3.88444978192e-07	0.787414241738	11.2334927338
12	2.99135940178e-07	0.838540550151	10.6673932617
14	3.352372754e-07	0.920361504027	10.1279089525
16	3.14685586258e-07	0.958484537349	9.56305755237
18	3.14113187303e-07	0.994767723324	9.06248039998
20	3.67406173547e-07	0.989023583069	8.41766452171
22	2.79149658067e-07	1.07797633297	7.92176236705
24	2.19071978731e-07	1.07737178688	7.55118267227
26	2.08505790633e-07	1.13489259332	6.9022610607
28	2.0609961173e-07	1.16620045333	6.52228945616
30	1.98958539899e-07	1.18463994154	6.13227182617
32	2.36421669373e-07	1.21111521769	5.95150190238
34	1.94016754136e-07	1.17042159318	5.67153568156
36	2.23513959248e-07	1.18899457596	5.11394928914
38	2.24540554045e-07	1.20878557788	5.02166019363
40	1.98564242662e-07	1.31809235476	4.71400990687
42	2.09830308767e-07	1.25661291054	4.56952784691
44	2.24856190091e-07	1.29276580661	4.32813080412
46	2.1993432225e-07	1.29553610009	4.14371239815
48	2.16295301483e-07	1.25468290834	3.88037703512
50	2.15095093335e-07	1.25458706242	3.54568001534
52	2.09230404009e-07	1.29103286974	3.37837189079
54	1.9796791354e-07	1.42804142992	3.60797431351
56	2.04549103575e-07	1.29029195663	3.33610167685
58	2.15067909187e-07	1.38488274559	2.90788565314
60	2.0597789991e-07	1.29810765366	2.82574883344
62	2.04538018113e-07	1.33566204023	2.81709813617
64	2.04485670779e-07	1.31960886791	2.6515494142
