2.68790413883	2.69737533424
2.94553061422	2.94799972494
3.12623220438	3.11583397703
3.26022749253	3.24643740561
3.36599985541	3.3486318664
3.45854475886	3.44022721694
3.54049039041	3.52310606545
3.60945446491	3.5983051803
3.66943532299	3.66687300532
3.72640687104	3.71977859457
3.78103802452	3.77224446228
3.83476980721	3.82972129018
3.88353183858	3.88587891049
3.92691600372	3.93249088201
3.97065150585	3.97065758434
4.01096436265	4.01350419955
4.05188093993	4.05662183235
4.09193852918	4.09501068883
4.12775974606	4.13084830894
4.16436738857	4.16987759213
4.19730880327	4.20920440411
4.23082502097	4.24422118049
4.26306720874	4.27770536246
4.29618945458	4.30708118864
4.32832980554	4.34108887542
4.36059024475	4.37323625243
4.3880357297	4.39663386233
4.41821970259	4.4294191444
4.4498966632	4.46037607385
4.4802985649	4.48866684973
4.50736419175	4.51856476717
4.5347950012	4.54059233597
4.56278963091	4.56933371606
4.58965805844	4.59365844575
4.61616893556	4.62163810794
4.64618413383	4.65338595823
4.67260558772	4.68141690314
4.69855509306	4.71282041875
4.72616505533	4.73733776272
4.7497216062	4.76326236468
4.77642514801	4.78964937132
4.80174215474	4.81290892864
4.82716825854	4.83813324812
4.85337027448	4.86708590721
4.87939563779	4.89599538256
4.90331685121	4.92038035778
4.92732521462	4.9508050979
4.95294859522	4.97402380722
4.97786491363	4.99966450115
5.00223302974	5.02441487199
5.02610417319	5.0461784446
5.04852583003	5.07136092024
5.0725766362	5.09723527853
5.09677076918	5.12018272164
5.12208543543	5.14471024908
5.14600578563	5.16675796019
5.17412945415	5.19225808721
5.19973150254	5.2172114328
5.225752793	5.24608364548
5.25159134007	5.27327289538
5.2776588364	5.30258534368
5.30508206302	5.32870252198
5.33006935013	5.35335649291
5.35443449688	5.37976344914
5.38122816582	5.41206765309
5.409166429	5.44076886451
5.43663302815	5.46287892367
5.46407156981	5.49178252967
5.49376782169	5.52017186741
5.52379883637	5.54924776519
5.55407186792	5.57265264753
5.58060625287	5.60530794001
5.61075988663	5.63250802735
5.64165850715	5.6641474389
5.67387016081	5.69449426515
5.70647547	5.72209354462
5.73860442111	5.74960891787
5.77227351268	5.78252554785
5.80453250646	5.81634687972
5.84008797414	5.85341928539
5.87672925093	5.89138147954
5.91400777736	5.93206359574
5.95166616351	5.96882944045
5.99235761797	6.00442792774
6.03505019175	6.05112537843
6.08124876559	6.10922277289
6.12709951756	6.1576901408
6.17412192785	6.22270391977
6.22920854082	6.27760827933
6.28749593872	6.32774129715
6.34392401002	6.38384169973
6.40723610474	6.44078141511
6.47297194448	6.51470620927
6.55153943063	6.60500714901
6.63917957354	6.68699944792
6.74720740114	6.8062444215
6.87696907406	6.94852687806
7.05043156564	7.1036935978
7.31436188933	7.39184087075
