2	14583629.7398	18432838.3517	20067160.431	
4	21460072.2837	24629959.4651	24448210.3274	
6	26579341.1987	26934564.7994	25466137.0729	
8	29179600.1459	27622307.6435	25917674.3717	
10	28803201.9554	28044109.6307	44124344.0931	
12	32116373.6911	27810755.2888	44672995.0901	
14	31463975.4797	51357355.9492	44652640.1762	
16	31684022.8038	51223407.4177	44172826.6181	
18	31935862.9207	51535800.9173	45688428.2977	
20	31898522.696	51738839.6079	45418699.7808	
