2	380036.902068	418926.698316	429600.009158	
4	501816.443973	567121.757612	559582.838601	
6	629267.20195	661094.461362	678072.285123	
8	788388.999501	773108.498976	759764.913331	
10	775983.697817	806996.533499	878725.586752	
12	870595.091606	869982.297493	952346.130008	
14	921682.361483	1034237.99881	1002475.79765	
16	938114.849419	1023051.91321	1013098.07104	
18	1024930.68127	1056939.4252	1061435.63975	
20	1052455.33267	1136748.95504	1123331.66833	
