2	43953.6727431	47790.4324751	49626.9932853	
4	32619.0976958	36285.7118634	35201.8180766	
6	28935.1480815	28416.2603186	28560.3579446	
8	26100.5875373	25304.9530171	25135.9745129	
10	21731.4806036	21634.9940235	23069.0140271	
12	20231.8165328	20286.193648	20897.2304836	
14	19430.1272931	20017.5828422	19543.8163319	
16	16502.6055947	17500.992728	17428.1231216	
18	16692.3745174	16862.6683943	16742.3266717	
20	15679.1889999	15459.8392102	15874.043772	
