2	8905.28265916	8796.65477863	8900.88518233	
4	5801.50337123	6186.0352884	6348.95398758	
6	4912.16024701	4699.74369724	4381.13755687	
8	4292.19399528	3720.90222928	3797.57085366	
10	3418.90991756	3477.03050249	3463.28300168	
12	2481.45132676	2686.16691077	2546.74822891	
14	2498.69791229	2572.76255603	2430.24936482	
16	2067.70125656	2231.24242873	2414.26354476	
18	1842.16207953	1913.17284744	2012.16118478	
20	1788.55413223	1729.76866132	1731.66267241	
