2	396920.468388	509069.572917	558314.624738	
4	400633.569889	470246.490142	465586.778741	
6	388389.372977	405332.961195	400099.105178	
8	374755.50863	354645.880343	338665.483464	
10	327683.333652	324023.38137	554987.055486	
12	313963.816911	288085.402597	504835.346331	
14	278954.528224	535298.865122	460946.076761	
16	275525.983229	494868.665909	424636.322378	
18	262603.409378	463390.628304	407411.566076	
20	245981.220216	438038.675644	381597.729429	
