2	0.0923824516667	0.0901865833149	0.0947778524443
4	0.0575500430696	0.0671527271957	0.0819780075918
6	0.0436673360747	0.0548582667825	0.0700613741423
8	0.0452123449088	0.0483048545012	0.0576612604031
10	0.0416106653074	0.0408523997717	0.0497535250494
12	0.0378759789383	0.0378934442907	0.0456037706201
14	0.033867115944	0.0380157470259	0.04285253759
16	0.0301886907993	0.0417899181279	0.0391715898769
18	0.0293587283852	0.0414374196609	0.0372788828138
20	0.0256751346615	0.0366345018217	0.0344334834104
