2	0.082742181043	0.0962028761693	0.0955434343018
4	0.0601592211612	0.0679381766868	0.0817257239412
6	0.0466969200037	0.0580505833822	0.0629946809952
8	0.0415042127295	0.047838009477	0.0573858893508
10	0.0343592529385	0.0429404454232	0.0493166129122
12	0.0384939585662	0.0384141804962	0.0446107975976
14	0.035323082498	0.0359510625658	0.0419157745849
16	0.0292618472596	0.034933630466	0.0388348786884
18	0.0274486095949	0.0341381663673	0.0370004928053
20	0.0314314461515	0.0388591844022	0.0351578168089
