2	0.0790113974233	0.0734988152002	0.0737479014179
4	0.0490494436784	0.0494468367898	0.0508446373147
6	0.0298245295515	0.0374137544753	0.0402814115152
8	0.0178070644834	0.0311088453103	0.0326185526955
10	0.015940238052	0.0249675983429	0.0274798581318
12	0.0194079770087	0.0211417130104	0.0239165558084
14	0.0198749860579	0.0205942060223	0.0220659050468
16	0.0101476108382	0.0177960393511	0.0187871754901
18	0.00767496832264	0.0154760011079	0.0176197689212
20	0.00768967923047	0.0153133280635	0.0162053416836
