73.0	74.0
1015.0	1073.8
2020.0	2023.0
2048.0	2050.0
2064.0	2065.95
2078.0	2079.0
2094.0	2095.0
2114.0	2120.0
2148.0	2161.0
2223.0	2286.9
2448.0	2652.89
4009.0	5479.96
6880.0	7853.18
9384.0	10749.44
11224.0	12193.65
14678.0	17642.08
20022.0	21380.43
22033.0	22059.0
22073.0	22090.0
22108.0	22141.0
22208.0	22437.37
22967.0	24997.28
26977.0	29099.17
30712.0	31849.04
33799.0	34859.75
35511.0	36412.54
38477.0	39998.73
42004.0	42047.0
42082.0	42089.0
42120.0	42126.0
42229.0	42238.69
43196.0	43359.16
45968.0	46190.07
49434.0	49739.9
51682.0	52234.1
57317.0	58340.84
60053.0	60109.0
61183.0	61335.82
62107.0	62111.0
62290.0	62296.6
64042.0	64485.03
69853.0	70486.16
79012.0	80030.99
82146.0	82167.12
84661.0	84792.75
88531.0	88566.16
93086.0	93167.24
100699.0	100298.04
102504.0	102436.51
112066.0	111644.0
119150.0	118880.44
121514.0	121487.64
122931.0	123043.23
129188.0	129227.3
138999.0	139277.25
142511.0	143012.0
156216.0	158284.75
163116.0	163969.3
180175.0	181112.41
188643.0	189728.0
200412.0	200712.47
203250.0	202861.56
220075.0	219844.21
235883.0	237264.76
242460.0	242671.35
254781.0	257810.04
271653.0	274700.9
282300.0	282361.32
290629.0	292802.43
309740.0	313036.5
323488.0	326536.19
338693.0	340373.96
355622.0	358481.68
372970.0	377359.44
395047.0	400437.5
420750.0	422814.52
452644.0	459761.6
484941.0	497163.96
522992.0	539298.36
560855.0	574134.0
594602.0	611099.28
621325.0	636070.62
654149.0	667013.57
701324.0	728778.96
766738.0	799601.2
860491.0	883840.7
977972.0	1001577.76
1107943.0	1120377.6
1224728.0	1228102.95
1331811.0	1330379.6
1422224.0	1412633.85
1522189.0	1491776.64
1723294.0	1683122.37
2001863.0	1974362.0
2332291.0	2299705.75
2600948.0	2575139.08
2942348.0	2942700.02
3594949.0	3633190.64
5317786.0	5435624.3
