2	0.314288205331	0.303083613471	0.286229610545	0.319727442388	0.319568133538	0.308912492039	0.315216556363	0.331081423424	0.336205351235	0.337989643651	0.3383536348	0.334734276568	
4	0.283893440206	0.31804184867	0.296514171807	0.321888738326	0.328788224909	0.327369312774	0.325756188963	0.328330903344	0.332645700875	0.338152909823	0.334602347124	0.336224894667	
6	0.276631640427	0.286215202574	0.321721752507	0.321440489498	0.321234061005	0.322830571622	0.325542303107	0.327546794537	0.327254789615	0.319606814277	0.319957804182	0.32086387466	
8	0.288983325979	0.305713992749	0.30980491888	0.308998416303	0.321451356743	0.320003395063	0.32050972545	0.314838305242	0.318612775836	0.323057602173	0.318563439211	0.327915524883	
10	0.269347278847	0.29939229359	0.301806920313	0.308258179159	0.306938415449	0.302909953494	0.303633662792	0.312238446435	0.3115678381	0.320129739946	0.32303431952	0.318356830313	
12	0.237456008513	0.302065145776	0.303397826384	0.312652644085	0.306149258905	0.311905615535	0.314456138126	0.326776543144	0.326760623805	0.32197625234	0.321805542146	0.320793964248	
14	0.254657869708	0.295975303059	0.306468251971	0.300740773263	0.300417438651	0.307937783182	0.319775583387	0.32328532251	0.321793078172	0.31508761018	0.318111341805	0.315617014168	
16	0.290904386973	0.280706978693	0.301187544979	0.296095540251	0.307292239744	0.318095835571	0.320030821148	0.317215171271	0.314537413288	0.313469214908	0.308691775149	0.305426017339	
18	0.294960665779	0.289224659549	0.29334287453	0.29869740164	0.309122413676	0.320678640903	0.318641066871	0.316029244674	0.314219134585	0.305835628973	0.304145104174	0.304243689378	
20	0.28996434111	0.290915147595	0.285778321382	0.303247386325	0.315575352074	0.311413671225	0.305945221235	0.307473220946	0.299669689531	0.303359024219	0.298715224299	0.301888974788	
