2	0.128012649457	0.132520182631	0.131233357203	0.129813334661	0.126121943599	0.123663639888	0.121191453454	0.11788376863	0.117540655293	0.116833293292	0.119253439856	0.118208781419	
4	0.097112574718	0.0910139135225	0.0910960673828	0.087214260308	0.0866054873235	0.0851217755955	0.0861945374137	0.0856984936008	0.0842947079225	0.0847042247721	0.0845500299624	0.0848395249758	
6	0.0782511633343	0.0779991088529	0.0724474877198	0.0708172315769	0.0717293558307	0.0712262360891	0.0704000035788	0.071494399345	0.0727608980451	0.07111496101	0.0703879072019	0.0698004971572	
8	0.0622382604747	0.0610651161996	0.059901286473	0.0612947962175	0.0601057873683	0.0603704278633	0.0613337935485	0.06040437452	0.0607884630904	0.0606548682732	0.0606069306008	0.060720696263	
10	0.0559247437051	0.0539243898892	0.0563761582387	0.0539788712936	0.0547986873946	0.0548412128944	0.055504349528	0.0543501528011	0.0539459862287	0.0543117285081	0.0540861456669	0.0550774025581	
12	0.0585140857383	0.0515906598831	0.0522449435671	0.0505520579345	0.0493261294813	0.0492293389658	0.0483963000629	0.0492431429328	0.049887628206	0.050264494095	0.0498484711349	0.0494301930778	
14	0.0542844911772	0.0516268128198	0.0471575096242	0.0480311729817	0.0461403629075	0.0449036131778	0.0459322566898	0.0458413115246	0.0458865780412	0.045654297676	0.045573646018	0.0452503726136	
16	0.0467382406693	0.0471212307112	0.0448408122891	0.0458761160221	0.045499970935	0.0446880218828	0.0443793355743	0.0447941823672	0.0444122670076	0.0442522086477	0.0443919760801	0.0439923749062	
18	0.0428535384696	0.0414075637506	0.0422826093867	0.0412053387251	0.0399195367424	0.0404161161707	0.0408956229254	0.0405501090557	0.04031078757	0.0408930696622	0.0405716157932	0.0402971801548	
20	0.0439432277495	0.0413792193766	0.0396987210155	0.0391040010796	0.0387195648797	0.0390654731131	0.0386408587477	0.0386895609029	0.0387753452828	0.0382267788311	0.0381604483904	0.0381459690414	
