2	0.0143816725167	0.016453537939	0.0159200621787
4	0.00758129559077	0.0112000447246	0.0113153079656
6	0.00616654954536	0.00948561110001	0.0091784847336
8	0.00627382506688	0.00801368000093	0.00804915967754
10	0.0051597193448	0.00782578033796	0.0071853219072
12	0.00541472561597	0.00658212318396	0.00662419099557
14	0.00475960298678	0.00612367702843	0.00601446289043
16	0.00377441645876	0.00569772837324	0.00570576055167
18	0.00356398803277	0.00532960428657	0.00531838939112
20	0.00402796795827	0.0051285034513	0.00502155288672
