2	703710009544.0	2.84792217992e+12	1.03463894999e+13
4	580811108866.0	2.1015692e+12	5.37677542052e+12
6	386448892774.0	1.62131275291e+12	4.64319766296e+12
8	543591644092.0	1.28236156674e+12	2.5263582464e+13
10	414235989702.0	5.26360723322e+12	2.76396251428e+13
12	372701047268.0	4.41638626486e+12	2.522861084e+13
14	315516911803.0	3.78858628122e+12	2.33427314395e+13
16	288937479516.0	3.30782642479e+12	2.18379485654e+13
18	258426334490.0	2.96961462257e+12	2.0607143544e+13
20	280661167263.0	2.68363938815e+12	1.95552731422e+13
