2	47104.9885807	49714.611361	51849.4307418
4	33129.1074699	35295.5038074	36342.2720374
6	27234.971366	28620.6628834	30068.3485915
8	25823.1815937	25211.5368642	28305.4037057
10	21671.7164096	23149.3195867	26338.7082097
12	17857.9943313	20932.0140013	23703.4769685
14	17330.6928045	19604.6031978	22412.3070851
16	16273.7489035	17502.8624802	20784.083122
18	15335.2009547	16798.4832894	19686.8045355
20	14584.1424725	15914.3758031	18414.2639942
