2	910544.971595	1011352.22745	999562.449484	
4	637358.213864	646541.566874	653290.102286	
6	532321.207774	528344.906216	550353.887674	
8	472520.270924	492839.694887	491180.37212	
10	361590.467832	406701.754819	416108.853763	
12	340601.922862	362549.603047	357481.617989	
14	370105.961926	348042.899975	364798.5749	
16	320838.72659	330442.695483	343508.463183	
18	323038.331516	310953.782527	319309.704727	
20	287507.885348	294817.638852	296803.040906	
