Bootstraps,Error
248,131.40106624275663
249,132.26149451723646
250,130.64861109664844
251,132.4671327887249
252,129.0737055733746
253,126.42923928540517
254,133.06296861769658
255,127.56047781843618
256,132.8159631425025
257,131.20350900369021
258,129.84251203142432
259,132.22025204964288
260,130.30200265420407
261,126.18376797216617
262,129.78367364550857
263,133.4438578035931
264,129.5812566704949
265,126.76091252667594
266,132.32653700494498
267,126.72353708978684
268,129.774431389578
269,131.26797873472435
270,132.19238184951186
271,130.90654722029274
272,133.76534152627966
273,129.82215488834893
274,127.92257639072811
275,134.25163931637974
276,131.87160791417344
277,133.06771629460863
278,134.58185045189444
279,131.18842794734726
280,134.34405981768745
281,126.9266820023058
282,126.27484668414007
283,130.59388080191246
284,130.62288179428938
285,134.36613229125396
286,129.4997320129155
287,130.74311292338717
288,132.25252053950916
289,132.35899150649803
290,130.56772542892162
291,134.68657350097288
292,136.69626730705843
293,131.74664683485847
294,129.60052214651515
295,130.82173063447436
296,130.54996218272404
297,130.14661547582674
298,129.2026832872004
299,125.81614245854088
300,131.42612109526277
301,132.9767019964029
302,132.20696344260628
303,128.97319811501077
304,131.62839293430864
305,135.31686749774235
306,128.36566848075688
307,123.5117537885913
308,129.1576080149596
309,131.63083963662078
310,137.37053349259324
311,131.0587101809326
312,135.8860959818885
313,130.4793418786741
314,125.6101355868621
315,124.18516320967153
316,132.13988164773468
317,127.58839421289863
318,132.5126888645536
319,130.24462897356733
320,131.76700772360132
321,133.7315662733601
322,129.882960830816
323,129.83782232901137
324,131.51522458851147
325,129.28773097394208
326,129.65701735863868
327,129.91580400109365
328,130.3570355501466
329,131.41326262458867
330,126.76682583398507
331,130.36642767785457
332,130.96359866351696
333,134.86492791093625
334,127.10533110688618
335,128.97160035450668
336,131.68846900698955
337,131.48611565198956
338,133.28770958759952
339,134.7882610933101
340,128.47832220193868
341,133.42773433371792
342,130.13829138479213
343,134.60572291025835
344,131.65498938714666
345,128.1916736719996
346,133.95808757230606
347,129.54393290318703
348,124.67857543389381
349,135.57513121278413
350,127.20883961939225
351,129.50635117155738
352,130.71273551405645
353,132.91800100243015
354,131.66984343696984
355,130.54963958957757
356,129.15299204551098
357,129.16478027739782
358,134.93147734386133
359,132.5723255278592
360,132.0260312558696
361,129.38472391395388
362,129.05373943052362
363,125.65057755439132
364,129.86327716349652
365,130.32719865658572
366,133.46163905161023
367,137.4663376249152
368,126.80674699687583
369,128.5334431799261
370,123.01336422703399
371,132.88692638329232
372,130.73363981763964
373,128.85007631622426
374,129.97303599588864
375,127.5110641196905
376,132.50405724607572
377,128.98478242098636
378,129.77436560280893
379,128.10832861889696
380,127.54155017248705
381,131.79035772206186
382,126.56412964234538
383,127.44889904877115
384,134.84250421543214
385,127.05256001113712
386,128.33585776374136
387,130.84493692476767
388,128.85856758149947
389,133.0970587306595
390,132.99234444201926
391,133.25215802064827
392,133.2019524895623
393,130.98204536732277
394,130.63488493075016
395,135.00650272338993
396,132.84959079723842
397,132.69678884209506
398,130.83742076224334
399,129.1829331508359
