bootstraps,time,original,computed,difference
32602,1.5708709070764023E10,3.8602723662557445,3.859533368878437,1.9143658975139235E-4
32702,1.5756890455069016E10,3.8602723662557445,3.8595302796816804,1.922368433251108E-4
32802,1.5805077855695992E10,3.8602723662557445,3.8595894670120905,1.7690441991180826E-4
32902,1.5853289839503984E10,3.8602723662557445,3.8596032563439184,1.7333230620592612E-4
33002,1.5901535370133024E10,3.8602723662557445,3.8595990913077056,1.7441125499959655E-4
33102,1.5949752021164E10,3.8602723662557445,3.8595885846498645,1.7713299503351843E-4
33202,1.5997873496483973E10,3.8602723662557445,3.85955362106288,1.861902800298749E-4
33302,1.6046093958550013E10,3.8602723662557445,3.8595749716064613,1.8065944138538487E-4
33402,1.6094323669388998E10,3.8602723662557445,3.859641465466219,1.634342682761806E-4
33502,1.6142500173287987E10,3.8602723662557445,3.8596122954124077,1.7099074384150007E-4
33602,1.6190635545672016E10,3.8602723662557445,3.859630458004817,1.662857410111474E-4
33702,1.6238877347179003E10,3.8602723662557445,3.8596531643049685,1.6040369487622957E-4
33802,1.6287076620857012E10,3.8602723662557445,3.859627690092972,1.6700276602452574E-4
33902,1.6335255720907995E10,3.8602723662557445,3.859617884604266,1.6954286883996353E-4
34002,1.6383458046394E10,3.8602723662557445,3.859602718825275,1.7347154991527466E-4
34102,1.6431663348370998E10,3.8602723662557445,3.8595974088660423,1.7484708996244188E-4
34202,1.6479829209475004E10,3.8602723662557445,3.859618340871954,1.6942467311572803E-4
34302,1.6527987725154013E10,3.8602723662557445,3.8596083015876617,1.7202534046243824E-4
34402,1.6576155665552013E10,3.8602723662557445,3.859606283959021,1.7254800530294064E-4
34502,1.6624359499023012E10,3.8602723662557445,3.8596072392287772,1.7230054355269291E-4
34602,1.6672553135486982E10,3.8602723662557445,3.859622331914181,1.6839079730380022E-4
34702,1.6720710649875994E10,3.8602723662557445,3.8596213280190903,1.6865085540213224E-4
34802,1.676894247069201E10,3.8602723662557445,3.8596237280312784,1.680291344559428E-4
34902,1.6817133621683992E10,3.8602723662557445,3.8596565882794724,1.595167174355042E-4
35002,1.6865317236150993E10,3.8602723662557445,3.859594120256223,1.7569900130628302E-4
35102,1.6913531651151005E10,3.8602723662557445,3.8595948153071866,1.7551894899455332E-4
35202,1.6961678078845997E10,3.8602723662557445,3.859558925389818,1.8481619902344272E-4
35302,1.7009917357464008E10,3.8602723662557445,3.8595268217754053,1.9313261075989648E-4
35402,1.7058092974109999E10,3.8602723662557445,3.859522702632335,1.941996709772528E-4
35502,1.710627719252499E10,3.8602723662557445,3.8595314370296547,1.919370333986242E-4
35602,1.7154475279782999E10,3.8602723662557445,3.8595643293495225,1.8341630824064543E-4
35702,1.7202706860037987E10,3.8602723662557445,3.859590699921115,1.765850359648546E-4
35802,1.725095883829898E10,3.8602723662557445,3.8595845887077194,1.7816814016475432E-4
35902,1.729921022467703E10,3.8602723662557445,3.8595705031788374,1.818169834445868E-4
36002,1.7347442678520996E10,3.8602723662557445,3.8595856355978593,1.7789694423851293E-4
36102,1.739561160142399E10,3.8602723662557445,3.8595301463094374,1.9227139328179086E-4
36202,1.744384276908101E10,3.8602723662557445,3.859535062469511,1.9099786654396992E-4
36302,1.749203192882103E10,3.8602723662557445,3.8595551674549635,1.8578968858528269E-4
36402,1.754020604417302E10,3.8602723662557445,3.8595488025583946,1.8743850917746403E-4
36502,1.7588364208971E10,3.8602723662557445,3.85958821259588,1.7722937527543144E-4
36602,1.763659525537798E10,3.8602723662557445,3.859577067466618,1.8011651074275519E-4
36702,1.768480355071001E10,3.8602723662557445,3.859637063334143,1.6457463653470934E-4
36802,1.7733013467172016E10,3.8602723662557445,3.8596076685565457,1.7218932658981734E-4
36902,1.7781223291165016E10,3.8602723662557445,3.859555217013243,1.85776850558699E-4
37002,1.7829454423085007E10,3.8602723662557445,3.859563615557262,1.836012154680859E-4
37102,1.7877585305861988E10,3.8602723662557445,3.859598262099587,1.7462606059877184E-4
37202,1.7925767832146004E10,3.8602723662557445,3.8596500943696705,1.6119895878683027E-4
37302,1.7973946607839996E10,3.8602723662557445,3.8596006502907296,1.7400740188352218E-4
37402,1.8022065121945988E10,3.8602723662557445,3.859609399392626,1.7174095509785522E-4
37502,1.8070300511850014E10,3.8602723662557445,3.859599499668153,1.7430546960196385E-4
37602,1.811850954809698E10,3.8602723662557445,3.8595590164400724,1.84792612538913E-4
37702,1.816674465724202E10,3.8602723662557445,3.85951243338917,1.9685990895810867E-4
37802,1.8214932438848007E10,3.8602723662557445,3.8595725744687637,1.8128041769747836E-4
37902,1.826307118846099E10,3.8602723662557445,3.8595717683499187,1.814892420415987E-4
38002,1.8311296016822998E10,3.8602723662557445,3.8595944770780624,1.756065669375825E-4
38102,1.835945202689301E10,3.8602723662557445,3.8595744397900824,1.8079720792838416E-4
38202,1.8407613709368965E10,3.8602723662557445,3.8595367323889236,1.9056527545865547E-4
38302,1.8455817246361015E10,3.8602723662557445,3.8595030525953358,1.9928999495830122E-4
38402,1.8504047046847992E10,3.8602723662557445,3.8594935882492925,2.0174172508129762E-4
38502,1.855224757265701E10,3.8602723662557445,3.85947121825005,2.075366527754851E-4
38602,1.860041974253199E10,3.8602723662557445,3.8594637656216286,2.0946724930194963E-4
38702,1.8648684729197002E10,3.8602723662557445,3.8594945810649985,2.0148453708731826E-4
38802,1.8696862484395985E10,3.8602723662557445,3.8594932416481207,2.018315117955184E-4
38902,1.8745045194020992E10,3.8602723662557445,3.8594869138722676,2.0347071630046225E-4
39002,1.879322663534001E10,3.8602723662557445,3.859487962747335,2.031990061806238E-4
39102,1.8841357634548977E10,3.8602723662557445,3.8595202505860002,1.9483487132122357E-4
39202,1.8889500824251003E10,3.8602723662557445,3.859515946535142,1.9594983173075505E-4
39302,1.8937689174158016E10,3.8602723662557445,3.8595058409779734,1.9856766700495536E-4
39402,1.898592563007602E10,3.8602723662557445,3.859497950453892,2.0061169999863936E-4
39502,1.9034121482984985E10,3.8602723662557445,3.8594837152732717,2.0429931042347045E-4
39602,1.908233569799699E10,3.8602723662557445,3.8594802854671584,2.0518779853724277E-4
39702,1.913052304724E10,3.8602723662557445,3.8595123267005746,1.968875465404265E-4
39802,1.917869976096599E10,3.8602723662557445,3.859515596322006,1.9604055412093818E-4
39902,1.922681421903599E10,3.8602723662557445,3.8595652062953154,1.831891362409344E-4
40002,1.927501049518499E10,3.8602723662557445,3.8595589102785524,1.8482011358286713E-4
40102,1.932323630081401E10,3.8602723662557445,3.85957814451752,1.7983750169881885E-4
40202,1.9371453203791004E10,3.8602723662557445,3.8595904737357007,1.7664362908806922E-4
40302,1.9419609037292984E10,3.8602723662557445,3.8595705244590754,1.8181147081853424E-4
40402,1.9467773277299004E10,3.8602723662557445,3.859605816726531,1.7266904144902075E-4
40502,1.951596981101399E10,3.8602723662557445,3.8596011645928505,1.7387417239293323E-4
40602,1.9564139123918995E10,3.8602723662557445,3.859640726886926,1.6362559656153485E-4
40702,1.9612274561045002E10,3.8602723662557445,3.8596213672157265,1.686407015496472E-4
40802,1.9660462040445034E10,3.8602723662557445,3.8596336852616773,1.6544972309473632E-4
40902,1.970867127562398E10,3.8602723662557445,3.8596438198839507,1.6282435853186625E-4
41002,1.975680337607303E10,3.8602723662557445,3.8596662154494514,1.570228079219832E-4
41102,1.9805002520148983E10,3.8602723662557445,3.859701698343124,1.4783099700657157E-4
41202,1.9853142525918987E10,3.8602723662557445,3.8597052545966557,1.4690975280558135E-4
41302,1.990135669678499E10,3.8602723662557445,3.859713114576735,1.4487363220747374E-4
41402,1.994954985502199E10,3.8602723662557445,3.8597111603829015,1.4537986431961756E-4
41502,1.9997722967837006E10,3.8602723662557445,3.8596898551309033,1.5089897022116215E-4
41602,2.004590154152899E10,3.8602723662557445,3.8597008441431773,1.4805227671580733E-4
41702,2.0094093156553013E10,3.8602723662557445,3.859700712543349,1.480863675301028E-4
41802,2.0142269233070023E10,3.8602723662557445,3.859663719595823,1.576693565049361E-4
41902,2.0190413906698982E10,3.8602723662557445,3.8595981717976255,1.7464945323869367E-4
42002,2.0238572660885006E10,3.8602723662557445,3.859603680557053,1.7322241418428895E-4
42102,2.0286713854227985E10,3.8602723662557445,3.8595708322379143,1.817317409938851E-4
42202,2.033491214010002E10,3.8602723662557445,3.859583527589934,1.784430217493986E-4
42302,2.0383113345280025E10,3.8602723662557445,3.8595462945193355,1.8808821438506164E-4
42402,2.0431340352151E10,3.8602723662557445,3.859533512874837,1.9139928761660108E-4
42502,2.047945251893598E10,3.8602723662557445,3.8595468773709833,1.8793722720267277E-4
42602,2.052762942732E10,3.8602723662557445,3.8595584724652805,1.8493352870758363E-4
42702,2.0575755032378002E10,3.8602723662557445,3.8595779286141405,1.7989343127039682E-4
42802,2.0623999561027E10,3.8602723662557445,3.859538986282988,1.8998140627782332E-4
42902,2.067221616592101E10,3.8602723662557445,3.8595914688542368,1.7638584454811895E-4
43002,2.0720417740152023E10,3.8602723662557445,3.859587130930808,1.7750957961583838E-4
43102,2.0768557360984974E10,3.8602723662557445,3.859563286110298,1.8368655840057203E-4
43202,2.0816708642049995E10,3.8602723662557445,3.8595192090340262,1.951046844005042E-4
43302,2.086492389792298E10,3.8602723662557445,3.8595573242929193,1.8523096169993514E-4
43402,2.0913078286003002E10,3.8602723662557445,3.859521008008828,1.9463866163555745E-4
43502,2.0961207167656002E10,3.8602723662557445,3.859514604533981,1.96297475895088E-4
43602,2.100941308232799E10,3.8602723662557445,3.8595393548955044,1.8988591754502495E-4
43702,2.1057621194968983E10,3.8602723662557445,3.8595160240260595,1.9592975777992194E-4
43802,2.1105862583873E10,3.8602723662557445,3.8595309422433273,1.9206520734090613E-4
43902,2.115402130205198E10,3.8602723662557445,3.8595528617199784,1.8638698710891005E-4
44002,2.120220185111199E10,3.8602723662557445,3.859586259500376,1.7773532286634896E-4
44102,2.125034239634699E10,3.8602723662557445,3.8595923830129926,1.7614903256464446E-4
44202,2.1298493984978996E10,3.8602723662557445,3.859588527757912,1.771477328413943E-4
44302,2.1346691705725014E10,3.8602723662557445,3.859623744171153,1.6802495343625336E-4
44402,2.139482877657705E10,3.8602723662557445,3.8596214994012197,1.686064590194119E-4
44502,2.1443027860042995E10,3.8602723662557445,3.859645205931782,1.6246530411816954E-4
44602,2.1491223532798004E10,3.8602723662557445,3.8596437648298427,1.628386202478064E-4
44702,2.153941280992402E10,3.8602723662557445,3.8596623636817755,1.5802060478978762E-4
44802,2.1587563589492E10,3.8602723662557445,3.8596762396400943,1.5442605057125496E-4
44902,2.1635761439831005E10,3.8602723662557445,3.8596712584753576,1.557164167071334E-4
45002,2.1683953359943996E10,3.8602723662557445,3.859665328742193,1.572525086203164E-4
45102,2.1732093866333023E10,3.8602723662557445,3.8596592597267194,1.5882468148738728E-4
45202,2.1780257364120018E10,3.8602723662557445,3.8596457626501057,1.6232108674927304E-4
45302,2.1828498723421E10,3.8602723662557445,3.8596355298426426,1.6497188609509124E-4
45402,2.187675325477502E10,3.8602723662557445,3.8596162501325835,1.6996627722345767E-4
45502,2.1924883314813995E10,3.8602723662557445,3.859642950922594,1.6304946217072968E-4
45602,2.197307238405897E10,3.8602723662557445,3.8596186693743677,1.6933957486810506E-4
45702,2.2021297617812996E10,3.8602723662557445,3.85963404437471,1.653566951944816E-4
45802,2.2069410277913017E10,3.8602723662557445,3.8596355944768854,1.6495514265402948E-4
45902,2.2117595820259964E10,3.8602723662557445,3.8596522978579775,1.6062814717099962E-4
46002,2.216578942541903E10,3.8602723662557445,3.8596582502867167,1.590861759900864E-4
46102,2.2213990176359013E10,3.8602723662557445,3.859667096991606,1.5679444523905673E-4
46202,2.226216064024299E10,3.8602723662557445,3.8596786903042375,1.537912082827692E-4
46302,2.231041283953699E10,3.8602723662557445,3.8596790135390484,1.5370747460279814E-4
46402,2.2358605739355034E10,3.8602723662557445,3.8596740274342367,1.549991204605581E-4
46502,2.2406744605603973E10,3.8602723662557445,3.859683569250596,1.5252732172359103E-4
46602,2.2454936656430016E10,3.8602723662557445,3.859697465552253,1.489274975820594E-4
46702,2.250305923436302E10,3.8602723662557445,3.859696134323353,1.4927235120214076E-4
46802,2.2551221072175976E10,3.8602723662557445,3.8596829744000165,1.52681417218163E-4
46902,2.259947408160599E10,3.8602723662557445,3.8597166374586585,1.439610328908278E-4
47002,2.2647640492243008E10,3.8602723662557445,3.8597386756741305,1.382520534766466E-4
47102,2.2695803740754967E10,3.8602723662557445,3.859742155769828,1.3735053789245736E-4
47202,2.2744034918458946E10,3.8602723662557445,3.859758680087091,1.330699287293833E-4
47302,2.2792230373002975E10,3.8602723662557445,3.8597496211404456,1.3541664051180998E-4
47402,2.2840457778858982E10,3.8602723662557445,3.8597400858213096,1.3788675614909198E-4
47502,2.2888638009147022E10,3.8602723662557445,3.859719237407497,1.4328751853956816E-4
47602,2.293679776002999E10,3.8602723662557445,3.859728732148953,1.408279145128755E-4
47702,2.298497708883201E10,3.8602723662557445,3.8597177498885444,1.436728589537477E-4
47802,2.303315093520004E10,3.8602723662557445,3.85970184031348,1.477942197166692E-4
47902,2.308126140087899E10,3.8602723662557445,3.8596973649974906,1.4895354620059046E-4
48002,2.3129485300435024E10,3.8602723662557445,3.8597210841316185,1.428091263572531E-4
48102,2.317768927936203E10,3.8602723662557445,3.8596869661206297,1.5164736567090573E-4
48202,2.3225911699421005E10,3.8602723662557445,3.8596833960041486,1.525722010561803E-4
48302,2.3274126337363E10,3.8602723662557445,3.8596702606179,1.5597491076218368E-4
48402,2.332235641887699E10,3.8602723662557445,3.859684832376553,1.5220011010810914E-4
48502,2.3370552458696983E10,3.8602723662557445,3.8596428973919967,1.6306332922263932E-4
48602,2.3418699961420025E10,3.8602723662557445,3.859617091899365,1.6974821831420295E-4
48702,2.3466927062692986E10,3.8602723662557445,3.8596116388704527,1.7116082043007537E-4
48802,2.3515097534699986E10,3.8602723662557445,3.859619628664745,1.6909107157964766E-4
48902,2.3563305619151985E10,3.8602723662557445,3.8596312407441404,1.6608297311051387E-4
49002,2.3611478275973988E10,3.8602723662557445,3.85964676827018,1.620605817954998E-4
49102,2.3659664736477993E10,3.8602723662557445,3.8596415077126975,1.634233243647797E-4
49202,2.3707820626986984E10,3.8602723662557445,3.859659873092889,1.5866578954629718E-4
49302,2.3756000201945984E10,3.8602723662557445,3.8596565022986886,1.5953899067834E-4
49402,2.3804238088785015E10,3.8602723662557445,3.8596818619705613,1.5296959104365342E-4
49502,2.385237041278202E10,3.8602723662557445,3.85968954228464,1.509800127575117E-4
49602,2.390054051345401E10,3.8602723662557445,3.8596934841647967,1.4995887233451664E-4
49702,2.3948682773742E10,3.8602723662557445,3.8596725971145505,1.5536964345752314E-4
49802,2.399685118795198E10,3.8602723662557445,3.8596809338336953,1.532100240437036E-4
49902,2.4045075326686016E10,3.8602723662557445,3.859677797410023,1.5402251170642682E-4
