bootstraps,time,original,computed,difference
3902,1.8753032558920016E9,6.691246453220373,6.692726096105099,2.2113112931514402E-4
4002,1.9233429244620001E9,6.691246453220373,6.692346077427497,1.6433772314498201E-4
4102,1.9713651952320006E9,6.691246453220373,6.692393608388617,1.7144117710564017E-4
4202,2.0195136960900006E9,6.691246453220373,6.691575914573114,4.9237665216026445E-5
4302,2.067521952949001E9,6.691246453220373,6.691099260322474,2.1997829392133853E-5
4402,2.1154920461029994E9,6.691246453220373,6.691750377040473,7.531090412280825E-5
4502,2.163556524892003E9,6.691246453220373,6.692179569669592,1.394533075029564E-4
4602,2.211591013848003E9,6.691246453220373,6.692346103777455,1.6434166111946186E-4
4702,2.259595087669998E9,6.691246453220373,6.692227155822779,1.4656500986207104E-4
4802,2.307710892288E9,6.691246453220373,6.691677825238616,6.446811087581491E-5
4902,2.3557347484510016E9,6.691246453220373,6.691537472978991,4.349260793981037E-5
5002,2.403796052028005E9,6.691246453220373,6.6909092898991105,5.038871660452041E-5
5102,2.451798606443E9,6.691246453220373,6.691079469854445,2.4955494778868657E-5
5202,2.4998657265410037E9,6.691246453220373,6.691285649236337,5.857804855716646E-6
5302,2.547941892692001E9,6.691246453220373,6.691532867374121,4.280430496023705E-5
5402,2.5959635249279985E9,6.691246453220373,6.691830788333402,8.732829034380736E-5
5502,2.6439650601420007E9,6.691246453220373,6.692207849767197,1.43679739424533E-4
5602,2.69205039175E9,6.691246453220373,6.691896765219794,9.718846913914579E-5
5702,2.740084513391001E9,6.691246453220373,6.6919328903792135,1.025873375969103E-4
5802,2.7881583695720024E9,6.691246453220373,6.691103116154569,2.142157919398942E-5
5902,2.836265714147002E9,6.691246453220373,6.691175650620679,1.0581376756689481E-5
6002,2.884349169379003E9,6.691246453220373,6.691101752230361,2.1625416284266875E-5
6102,2.932426032232001E9,6.691246453220373,6.691609425277835,5.424580606911592E-5
6202,2.980452425203999E9,6.691246453220373,6.691573668982654,4.89020639979354E-5
6302,3.0285117336630015E9,6.691246453220373,6.6915473298460295,4.4965706727465145E-5
6402,3.076508569307002E9,6.691246453220373,6.6914008719303215,2.3077719678727656E-5
6502,3.124577570516996E9,6.691246453220373,6.69165038080616,6.036656826364837E-5
6602,3.172602194595001E9,6.691246453220373,6.691386379452353,2.091183353626861E-5
6702,3.220682293845002E9,6.691246453220373,6.691498308286814,3.763948439232809E-5
6802,3.2687969816370006E9,6.691246453220373,6.691387986326231,2.115197920862358E-5
6902,3.3168976121929994E9,6.691246453220373,6.6913506465524195,1.5571587861115442E-5
7002,3.3649585914550004E9,6.691246453220373,6.691406134014937,2.38641328906669E-5
7102,3.4129928005239983E9,6.691246453220373,6.69134749146163,1.5100062740709664E-5
7202,3.4610779024950037E9,6.691246453220373,6.691277818121316,4.687452653613776E-6
7302,3.509112235017E9,6.691246453220373,6.691261022290671,2.1773327885133073E-6
7402,3.5571407416170053E9,6.691246453220373,6.691486048888457,3.580732973435443E-5
7502,3.605163753496004E9,6.691246453220373,6.691382782504919,2.0374273388204624E-5
7602,3.6532641438200006E9,6.691246453220373,6.691310509321571,9.573119395055091E-6
7702,3.7013538591069994E9,6.691246453220373,6.69126550588053,2.84740074817381E-6
7802,3.7493875820719976E9,6.691246453220373,6.691209595714916,5.50831683068973E-6
7902,3.7975127043849998E9,6.691246453220373,6.691313151055488,9.967923851208584E-6
8002,3.8455442978769994E9,6.691246453220373,6.691450296500171,3.046417154457641E-5
8102,3.893532834977998E9,6.691246453220373,6.691102465009171,2.1518892213708154E-5
8202,3.9415568273400044E9,6.691246453220373,6.691474830893806,3.4130811804570866E-5
8302,3.989639274882998E9,6.691246453220373,6.691660821509446,6.192692078674293E-5
8402,4.037760206319001E9,6.691246453220373,6.691883999831971,9.52806948683147E-5
8502,4.085890332140995E9,6.691246453220373,6.691879425384856,9.459704838384926E-5
8602,4.133948477026998E9,6.691246453220373,6.6923070023144104,1.5849798710182168E-4
8702,4.1820076502520027E9,6.691246453220373,6.692627363056221,2.0637557523889917E-4
8802,4.229950876250998E9,6.691246453220373,6.692609493526988,2.0370499220804755E-4
8902,4.277962262747001E9,6.691246453220373,6.692733513918086,2.2223971394714408E-4
9002,4.326079301328E9,6.691246453220373,6.692837771487716,2.3782090204996364E-4
9102,4.374187306868999E9,6.691246453220373,6.692822685377845,2.355662982213611E-4
9202,4.422205659413995E9,6.691246453220373,6.692697506299153,2.1685841179583843E-4
9302,4.470271857051006E9,6.691246453220373,6.692819649550226,2.3511259686095706E-4
9402,4.518380329125001E9,6.691246453220373,6.6928408348438895,2.3827871752494104E-4
9502,4.566441670467E9,6.691246453220373,6.692942221131684,2.5343079546787074E-4
9602,4.614479725133001E9,6.691246453220373,6.6928301821431315,2.366866821945394E-4
9702,4.662532710877999E9,6.691246453220373,6.692856990176043,2.406931155398351E-4
9802,4.7105240284089985E9,6.691246453220373,6.6927733575333,2.2819430185418315E-4
9902,4.758593590603998E9,6.691246453220373,6.692750684301093,2.2480581028315732E-4
10002,4.806645079556996E9,6.691246453220373,6.692702081131113,2.1754211579513846E-4
10102,4.854677739585009E9,6.691246453220373,6.692854469835667,2.4031645322526937E-4
10202,4.902683835922007E9,6.691246453220373,6.692976936323427,2.586189456855147E-4
10302,4.950722275839003E9,6.691246453220373,6.693170451383287,2.8753957522933434E-4
10402,4.998825533197005E9,6.691246453220373,6.693115811663948,2.793737245585535E-4
10502,5.04687765770499E9,6.691246453220373,6.693203476890076,2.9247520374348757E-4
10602,5.094913147894003E9,6.691246453220373,6.693240505604262,2.980091075451802E-4
10702,5.142977384469997E9,6.691246453220373,6.6932278459805,2.9611713960613615E-4
10802,5.190956486279998E9,6.691246453220373,6.69309398504591,2.7611175861679904E-4
10902,5.239014335617E9,6.691246453220373,6.693060128850718,2.710519845628998E-4
11002,5.287072558207998E9,6.691246453220373,6.692828285929998,2.3640329506384024E-4
11102,5.335146107657996E9,6.691246453220373,6.69260215333198,2.0260800750429009E-4
11202,5.383170122189006E9,6.691246453220373,6.692684145349161,2.148616313626078E-4
11302,5.4312088884240055E9,6.691246453220373,6.692653907540053,2.103426214412792E-4
11402,5.479306754229E9,6.691246453220373,6.692817780016478,2.3483319693729174E-4
11502,5.527295422049997E9,6.691246453220373,6.6927577469685025,2.2586131876853538E-4
11602,5.575354607875E9,6.691246453220373,6.692941651597749,2.5334567919862826E-4
11702,5.623442259261998E9,6.691246453220373,6.692787891113974,2.303663307542774E-4
11802,5.671495702609997E9,6.691246453220373,6.693051662824766,2.697867455658639E-4
11902,5.719534395953996E9,6.691246453220373,6.6931774010442355,2.885781950137836E-4
12002,5.767626495234997E9,6.691246453220373,6.692988250392767,2.603098218801329E-4
12102,5.81564604340701E9,6.691246453220373,6.692758823684498,2.2602223288266965E-4
12202,5.863660928874007E9,6.691246453220373,6.69289521678593,2.4640604363980006E-4
12302,5.911715357762997E9,6.691246453220373,6.6929019551393605,2.4741308372984905E-4
12402,5.959778800696994E9,6.691246453220373,6.69293578348209,2.5246869526145095E-4
12502,6.007841943897003E9,6.691246453220373,6.69308111491051,2.7418832992678514E-4
12602,6.055932515082995E9,6.691246453220373,6.69301573971545,2.644180732911699E-4
12702,6.103968666558007E9,6.691246453220373,6.6929960531709565,2.6147593917148396E-4
12802,6.152012070376998E9,6.691246453220373,6.6929039490676185,2.477110742869148E-4
12902,6.200088070950001E9,6.691246453220373,6.693073754263453,2.7308828868504386E-4
13002,6.248102480354004E9,6.691246453220373,6.693057009231325,2.7058576060674414E-4
13102,6.296159175118006E9,6.691246453220373,6.693090610342099,2.756074125529955E-4
13202,6.344201592267995E9,6.691246453220373,6.693037871337335,2.677256217487081E-4
13302,6.392232751931004E9,6.691246453220373,6.693128563010272,2.8127940034151434E-4
13402,6.440348204313002E9,6.691246453220373,6.692947850009043,2.542720254835696E-4
13502,6.488426657884991E9,6.691246453220373,6.6928009772667725,2.3232204302555616E-4
13602,6.536430971904002E9,6.691246453220373,6.692713881771744,2.1930570957596663E-4
13702,6.584438137335991E9,6.691246453220373,6.692735651196592,2.225591280533543E-4
13802,6.632492353667004E9,6.691246453220373,6.692589260257766,2.0068115063184768E-4
13902,6.680567403252994E9,6.691246453220373,6.692428298491862,1.7662557787276293E-4
14002,6.728651307657999E9,6.691246453220373,6.692517884963325,1.9001418522562503E-4
14102,6.776696763361005E9,6.691246453220373,6.692421939365457,1.75675212877322E-4
14202,6.824795904161001E9,6.691246453220373,6.692275235745119,1.5375050552068775E-4
14302,6.872781657450995E9,6.691246453220373,6.692228636367237,1.4678627573068586E-4
14402,6.920814114712996E9,6.691246453220373,6.692020575158859,1.156917390351442E-4
14502,6.968888302524994E9,6.691246453220373,6.6920939295773545,1.2665448252527082E-4
14602,7.016899881742014E9,6.691246453220373,6.692218292710002,1.4524042664144107E-4
14702,7.064974256165002E9,6.691246453220373,6.692346521235054,1.64404049734509E-4
14802,7.113066121633999E9,6.691246453220373,6.692330443084453,1.620011864244333E-4
14902,7.161120811483001E9,6.691246453220373,6.6921909428963895,1.4115302471964913E-4
15002,7.209193406410995E9,6.691246453220373,6.692151662341538,1.3528258561296103E-4
15102,7.257265404931996E9,6.691246453220373,6.6922181596474735,1.4522054058149135E-4
15202,7.305237793790999E9,6.691246453220373,6.692233472690236,1.4750905930065004E-4
15302,7.353351400452992E9,6.691246453220373,6.692082530261538,1.2495086633114127E-4
15402,7.401332753912988E9,6.691246453220373,6.692065194125359,1.2235999835157323E-4
15502,7.449390342338001E9,6.691246453220373,6.692044477214557,1.1926387703145732E-4
15602,7.497509192269999E9,6.691246453220373,6.692065011860886,1.2233275911085448E-4
15702,7.545571694334E9,6.691246453220373,6.692057466820432,1.2120516046290483E-4
15802,7.593630257736998E9,6.691246453220373,6.692119244266734,1.304377371933457E-4
15902,7.641698651115E9,6.691246453220373,6.6921895065528085,1.4093836462739212E-4
16002,7.689742116934007E9,6.691246453220373,6.692269188422109,1.5284673922652604E-4
16102,7.737751566964003E9,6.691246453220373,6.692378745001986,1.6921985903960764E-4
16202,7.785760882883995E9,6.691246453220373,6.692297000409887,1.570032126090278E-4
16302,7.833758350705989E9,6.691246453220373,6.692326179998293,1.6136407251905806E-4
16402,7.881835592446994E9,6.691246453220373,6.6924489029458005,1.7970489262863655E-4
16502,7.929934787690001E9,6.691246453220373,6.692267184163201,1.5254720476440503E-4
16602,7.977939347557995E9,6.691246453220373,6.692233442455049,1.4750454068263022E-4
16702,8.025954821888994E9,6.691246453220373,6.692090014237266,1.2606933891772893E-4
16802,8.073984053618004E9,6.691246453220373,6.692091478316871,1.2628814413068027E-4
16902,8.122140572017006E9,6.691246453220373,6.692185310455598,1.403112621526176E-4
17002,8.170122190563005E9,6.691246453220373,6.6921333271939325,1.3254241638833248E-4
17102,8.218182057973002E9,6.691246453220373,6.692191446008605,1.4122821433034508E-4
17202,8.266228384189997E9,6.691246453220373,6.692283268765226,1.549510322331679E-4
17302,8.314279133709002E9,6.691246453220373,6.6922679607265225,1.5266326136561262E-4
17402,8.3624189535099945E9,6.691246453220373,6.692176973726037,1.3906534636994825E-4
17502,8.4104358084190035E9,6.691246453220373,6.692137705580398,1.3319676180759642E-4
17602,8.458527358253999E9,6.691246453220373,6.692207986193888,1.437001282552585E-4
17702,8.506523699710997E9,6.691246453220373,6.692213476152071,1.4452059694095858E-4
17802,8.55455349666699E9,6.691246453220373,6.692101658863676,1.278096165313544E-4
17902,8.602627277409E9,6.691246453220373,6.691980642814503,1.0972389064773333E-4
18002,8.650649813830006E9,6.691246453220373,6.6919144791057406,9.983579143856399E-5
18102,8.69869887723E9,6.691246453220373,6.692000833979678,1.1274143981686587E-4
18202,8.746818279642006E9,6.691246453220373,6.692014658178917,1.1480745238049269E-4
18302,8.794847304706003E9,6.691246453220373,6.691984069999327,1.1023607994578031E-4
18402,8.842929396940996E9,6.691246453220373,6.692017382218187,1.1521455728818848E-4
18502,8.890968501148022E9,6.691246453220373,6.6920275657288935,1.1673647264101411E-4
18602,8.93901144181499E9,6.691246453220373,6.691997045580664,1.1217526742424306E-4
18702,8.987087092878992E9,6.691246453220373,6.691973896438718,1.0871565162496048E-4
18802,9.035053021077997E9,6.691246453220373,6.691981286287003,1.0982005696064246E-4
18902,9.083102695373009E9,6.691246453220373,6.691893833898874,9.675038619888766E-5
19002,9.131148601106998E9,6.691246453220373,6.691989964734071,1.1111704207818631E-4
19102,9.179195523182999E9,6.691246453220373,6.691938697086433,1.034551441050911E-4
19202,9.227275467954E9,6.691246453220373,6.691835051445976,8.79654081967918E-5
19302,9.275357666842995E9,6.691246453220373,6.691851192893059,9.03777311019185E-5
19402,9.323427700061996E9,6.691246453220373,6.69187634874084,9.413724705423044E-5
19502,9.371504016805996E9,6.691246453220373,6.691797689788931,8.238174642229276E-5
19602,9.419506116383013E9,6.691246453220373,6.691745029211616,7.451167652082549E-5
19702,9.46754890703499E9,6.691246453220373,6.691751294308702,7.544798892978658E-5
19802,9.515569637150003E9,6.691246453220373,6.69180160508554,8.296688353180972E-5
19902,9.563612537069986E9,6.691246453220373,6.691884968113393,9.542540354537851E-5
20002,9.611679987593998E9,6.691246453220373,6.6918533158989275,9.069501217708495E-5
20102,9.659731846442007E9,6.691246453220373,6.691785133115638,8.050516432642674E-5
20202,9.707827177613007E9,6.691246453220373,6.691853362091413,9.070191559720484E-5
20302,9.755863691943993E9,6.691246453220373,6.691875967412259,9.408025788430193E-5
20402,9.80393515627799E9,6.691246453220373,6.691711520420515,6.950382165622835E-5
20502,9.85199365431299E9,6.691246453220373,6.691853849736218,9.077479361908521E-5
20602,9.899999663763985E9,6.691246453220373,6.691892013484983,9.647832718813868E-5
20702,9.948075507839E9,6.691246453220373,6.691869511008803,9.31153549321465E-5
20802,9.996175620192986E9,6.691246453220373,6.691927764071984,1.01821216177648E-4
20902,1.0044151314444002E10,6.691246453220373,6.692021499757211,1.1582991932173376E-4
21002,1.0092220836437E10,6.691246453220373,6.692080353305404,1.246255224436009E-4
21102,1.0140225663049997E10,6.691246453220373,6.692123622516009,1.3109206210959812E-4
21202,1.0188307852210995E10,6.691246453220373,6.692020576692303,1.1569196820686776E-4
21302,1.0236450119173021E10,6.691246453220373,6.69206891543275,1.2291614396915597E-4
21402,1.0284509779894E10,6.691246453220373,6.692021095935051,1.1576956850915755E-4
21502,1.0332604030762003E10,6.691246453220373,6.692067739165702,1.2274035205109827E-4
21602,1.0380651013511011E10,6.691246453220373,6.691946043725332,1.0455309184179009E-4
21702,1.0428653673736012E10,6.691246453220373,6.691895347431216,9.697658207325945E-5
21802,1.0476711958885994E10,6.691246453220373,6.691863241090967,9.217832206698115E-5
21902,1.0524714850442991E10,6.691246453220373,6.6917234948591595,7.129338937397983E-5
22002,1.0572793425268993E10,6.691246453220373,6.691774128011954,7.886046273588067E-5
22102,1.0620818421995007E10,6.691246453220373,6.691838877544176,8.853721469454863E-5
22202,1.0668903542699028E10,6.691246453220373,6.691914007485056,9.976530820527928E-5
22302,1.0716969478296988E10,6.691246453220373,6.691890956854583,9.6320414845879E-5
22402,1.0765060684780989E10,6.691246453220373,6.691776676788723,7.924137484052583E-5
22502,1.0813099326430008E10,6.691246453220373,6.691835140683025,8.797874458342372E-5
22602,1.0861135153261986E10,6.691246453220373,6.691836400226433,8.816698206894394E-5
22702,1.0909235022919012E10,6.691246453220373,6.69180076649489,8.284155700928085E-5
22802,1.095729374468501E10,6.691246453220373,6.691897681579646,9.732541819017918E-5
22902,1.1005268721189014E10,6.691246453220373,6.691890926718189,9.631591099236897E-5
23002,1.1053309248481E10,6.691246453220373,6.691842544001078,8.908516296220877E-5
23102,1.1101336616393978E10,6.691246453220373,6.691928879957284,1.019879841045985E-4
23202,1.1149400576072E10,6.691246453220373,6.691861084647583,9.185604378896155E-5
23302,1.1197496729117987E10,6.691246453220373,6.691840570853899,8.87902781163472E-5
23402,1.1245600690730001E10,6.691246453220373,6.691926612613557,1.0164913188284236E-4
23502,1.1293737879563988E10,6.691246453220373,6.69197107880947,1.0829455978985317E-4
23602,1.134181387007E10,6.691246453220373,6.691951097903397,1.0530843363047573E-4
23702,1.1389785491507E10,6.691246453220373,6.691972623853553,1.0852546506194221E-4
23802,1.1437814414076006E10,6.691246453220373,6.691992430423071,1.1148553680002452E-4
23902,1.1485824476979013E10,6.691246453220373,6.692002317272782,1.1296311646766996E-4
24002,1.1533845942629997E10,6.691246453220373,6.692050315244593,1.2013636470279055E-4
24102,1.1581938203904009E10,6.691246453220373,6.692098472773789,1.273334586272471E-4
24202,1.1630034934629013E10,6.691246453220373,6.692074020020556,1.2367901944257772E-4
24302,1.1678130348774004E10,6.691246453220373,6.692101655657223,1.2780913733022146E-4
24402,1.1726154852480005E10,6.691246453220373,6.692130406987966,1.3210599456659386E-4
24502,1.1774205213931005E10,6.691246453220373,6.692131376562041,1.3225089642935256E-4
24602,1.1822312038111982E10,6.691246453220373,6.6921712140978835,1.382045757805901E-4
24702,1.1870333211237999E10,6.691246453220373,6.6920837792502486,1.2513752642794238E-4
24802,1.1918337606548994E10,6.691246453220373,6.6920656885918,1.2243389585999448E-4
24902,1.1966340182628014E10,6.691246453220373,6.6920967044056825,1.270691778062472E-4
25002,1.2014454550286E10,6.691246453220373,6.692111824889339,1.2932891876213205E-4
25102,1.2062523654021994E10,6.691246453220373,6.692061463093344,1.2180239939882476E-4
25202,1.2110618073653986E10,6.691246453220373,6.691984457222769,1.1029395009665022E-4
25302,1.215874624906599E10,6.691246453220373,6.69195757157351,1.0627591706695045E-4
25402,1.2206819172480015E10,6.691246453220373,6.692042393938079,1.1895253347355466E-4
25502,1.2254836751463009E10,6.691246453220373,6.692121852564125,1.3082754459464819E-4
25602,1.2302901239651E10,6.691246453220373,6.692180738448573,1.396279803369828E-4
25702,1.2350970828642992E10,6.691246453220373,6.692185037115806,1.4027041179768163E-4
25802,1.2399029377497992E10,6.691246453220373,6.6922494341577226,1.4989448443750327E-4
25902,1.2447077706328997E10,6.691246453220373,6.6921586740431644,1.3633047731377414E-4
26002,1.2495110691268997E10,6.691246453220373,6.692068373434211,1.2283514283683002E-4
26102,1.254315323801E10,6.691246453220373,6.692124721027212,1.3125623349538853E-4
26202,1.2591223335457993E10,6.691246453220373,6.692081600956857,1.2481198268850393E-4
26302,1.2639371440666994E10,6.691246453220373,6.692064283202489,1.2222386185205142E-4
26402,1.2687413223913025E10,6.691246453220373,6.6920551483888175,1.2085867320811634E-4
26502,1.273547510212999E10,6.691246453220373,6.691989254114081,1.110108406410569E-4
26602,1.2783583790154E10,6.691246453220373,6.692120460726482,1.3061953586965332E-4
26702,1.2831722131586996E10,6.691246453220373,6.6921175608843875,1.3018615740799844E-4
26802,1.2879736892692997E10,6.691246453220373,6.692077092599213,1.2413821320845714E-4
26902,1.2927825828543003E10,6.691246453220373,6.6920529451975606,1.2052940850797541E-4
27002,1.2975856672729008E10,6.691246453220373,6.692104012664888,1.2816138973669998E-4
27102,1.3023809042613995E10,6.691246453220373,6.692062666183057,1.2198219993697525E-4
27202,1.3071878905426012E10,6.691246453220373,6.692087906280148,1.2575430686309925E-4
27302,1.3120002037845995E10,6.691246453220373,6.692043223454069,1.1907650379745751E-4
27402,1.3168037229983995E10,6.691246453220373,6.691947877670445,1.0482717307987312E-4
27502,1.3216100882914974E10,6.691246453220373,6.6919240774362105,1.0127025219816801E-4
27602,1.3264233329366005E10,6.691246453220373,6.691937899376152,1.0333592711205294E-4
27702,1.3312271829857002E10,6.691246453220373,6.691885223894957,9.546362984084042E-5
27802,1.3360337823019987E10,6.691246453220373,6.691957933295095,1.0632997599119695E-4
27902,1.3408396890323006E10,6.691246453220373,6.692013822226489,1.1468252013744754E-4
28002,1.3456512307195995E10,6.691246453220373,6.692072100228106,1.2339210840696158E-4
28102,1.3504556293755022E10,6.691246453220373,6.6920262114010916,1.1653406972380368E-4
28202,1.3552639313654018E10,6.691246453220373,6.692106432938513,1.2852309717670995E-4
28302,1.3600641426068E10,6.691246453220373,6.692153884042188,1.3561461652314348E-4
28402,1.3648714609584991E10,6.691246453220373,6.692150729836517,1.3514322368282202E-4
28502,1.3696792642701996E10,6.691246453220373,6.692072344117165,1.2342855737950914E-4
28602,1.374478911647699E10,6.691246453220373,6.692047355119428,1.1969397699728237E-4
28702,1.379283450152699E10,6.691246453220373,6.692091929724905,1.2635560660374492E-4
28802,1.3840934880655989E10,6.691246453220373,6.692121812963138,1.3082162626722519E-4
28902,1.3889079336638996E10,6.691246453220373,6.692111489964985,1.2927886465691115E-4
29002,1.3937156325842009E10,6.691246453220373,6.692188042232517,1.4071952344407506E-4
29102,1.3985238764682001E10,6.691246453220373,6.692211649119856,1.4424754882831338E-4
29202,1.403327502725701E10,6.691246453220373,6.692117531594701,1.301817800940799E-4
29302,1.4081320564017012E10,6.691246453220373,6.692127209966626,1.316282029679048E-4
29402,1.412932601835401E10,6.691246453220373,6.692102876465528,1.2799158589397539E-4
29502,1.4177412307030005E10,6.691246453220373,6.692046621245993,1.1958430035630957E-4
29602,1.4225389542681997E10,6.691246453220373,6.692140884313797,1.3367182029191653E-4
29702,1.4273488409434008E10,6.691246453220373,6.692241422634557,1.4869717042108302E-4
29802,1.4321606735831013E10,6.691246453220373,6.692225878318976,1.4637408821373084E-4
29902,1.4369653492190987E10,6.691246453220373,6.692231449348451,1.4720667292182955E-4
30002,1.4417647753275995E10,6.691246453220373,6.692320047295149,1.604475462504027E-4
30102,1.4465711680315994E10,6.691246453220373,6.69239835155421,1.7215003839566974E-4
30202,1.4513755443345991E10,6.691246453220373,6.692429291238756,1.7677394288986528E-4
30302,1.4561745516626993E10,6.691246453220373,6.692438267030924,1.7811536593115507E-4
30402,1.4609789507644999E10,6.691246453220373,6.692423756333072,1.7594675684572583E-4
30502,1.4657847910351002E10,6.691246453220373,6.692527484108049,1.9144876767459727E-4
30602,1.4705930586701982E10,6.691246453220373,6.692567490000815,1.9742760779746898E-4
30702,1.475396444489901E10,6.691246453220373,6.692588945961501,2.0063417937355444E-4
30802,1.4802022724697998E10,6.691246453220373,6.692534796985493,1.9254166979607327E-4
30902,1.4850013827381002E10,6.691246453220373,6.6925092863367714,1.8872912920295343E-4
31002,1.4898031289069988E10,6.691246453220373,6.692469615776348,1.8280040415887471E-4
31102,1.4946094533298992E10,6.691246453220373,6.692576335220137,1.987495168592959E-4
31202,1.4994191883947985E10,6.691246453220373,6.692530835796514,1.919496741183919E-4
31302,1.504223070521701E10,6.691246453220373,6.692533083617986,1.9228560875893797E-4
31402,1.5090273816845001E10,6.691246453220373,6.692443882180921,1.789545444065967E-4
31502,1.5138321408752007E10,6.691246453220373,6.6924807061012,1.8445784196658094E-4
31602,1.5186371181354992E10,6.691246453220373,6.692452509904624,1.802439489686464E-4
31702,1.5234385630374992E10,6.691246453220373,6.692459267814044,1.81253911681536E-4
31802,1.5282453013898E10,6.691246453220373,6.692477754068079,1.8401666360890124E-4
31902,1.5330500190121012E10,6.691246453220373,6.692552890753582,1.952457650966486E-4
32002,1.5378518984811012E10,6.691246453220373,6.692553635268478,1.9535703209318825E-4
32102,1.5426578650303984E10,6.691246453220373,6.692590130020649,2.0081113581310345E-4
32202,1.5474676856631E10,6.691246453220373,6.692645910743138,2.091475082481932E-4
32302,1.5522695693812992E10,6.691246453220373,6.692662778435951,2.116683678414257E-4
32402,1.5570702828773981E10,6.691246453220373,6.6926726977906315,2.131508053439302E-4
32502,1.5618764802518007E10,6.691246453220373,6.692704668464318,2.1792879011996895E-4
32602,1.5666856482461006E10,6.691246453220373,6.69277273734524,2.2810161537725325E-4
32702,1.5714846869201996E10,6.691246453220373,6.692727588764573,2.2135420576043595E-4
32802,1.5762904362322008E10,6.691246453220373,6.692738146495342,2.2293204792234772E-4
32902,1.5811014882955E10,6.691246453220373,6.69268945895579,2.1565574448734667E-4
33002,1.5859014939598982E10,6.691246453220373,6.692640035285524,2.0826942706321023E-4
33102,1.5907094609455023E10,6.691246453220373,6.692646070221428,2.0917134211686866E-4
33202,1.5955148386614996E10,6.691246453220373,6.692579456369416,1.9921596945542925E-4
33302,1.6003217563861998E10,6.691246453220373,6.69263531449893,2.0756391029191194E-4
33402,1.6051260148862E10,6.691246453220373,6.692662595457515,2.1164102189964374E-4
33502,1.6099307461683006E10,6.691246453220373,6.692605929047886,2.031722844192936E-4
33602,1.6147388625272E10,6.691246453220373,6.6925997780656825,2.022530263637756E-4
33702,1.6195410618130007E10,6.691246453220373,6.69263435384974,2.0742034224414474E-4
33802,1.6243511988382008E10,6.691246453220373,6.692648924692531,2.0959793992984685E-4
33902,1.6291578841708006E10,6.691246453220373,6.692657056377285,2.108132119738297E-4
