Bootstraps,Error
150,11.093907445766618
151,10.10730398843806
152,10.555669363737909
153,10.885842378882325
154,10.452233589035288
155,10.7805960537672
156,10.623005356390012
157,10.759220059294165
158,10.803168461666884
159,10.990575152184633
160,10.405002009727914
161,10.8545210156316
162,10.466826592346553
163,10.909762046537848
164,10.564142988317455
165,10.293705366992546
166,10.457287617470065
167,11.15690830458177
168,10.705541829587554
169,10.463645719846578
170,10.478932920527804
171,10.86377838665283
172,10.483856289994952
173,10.479901797346045
174,10.301609501906842
175,10.290787750712772
176,10.967574052928002
177,10.406946342508807
178,10.522685004057317
179,10.24430463708931
180,10.717603528974454
181,10.25050896133087
182,10.663881892224726
183,10.032255180236017
184,10.30028312049845
185,10.738237871826968
186,11.128353316297636
187,10.745887413746438
188,10.876929873867356
189,10.67881008920829
190,10.655238177873239
191,10.276739961772732
192,10.732977221128854
193,10.675177973789916
194,11.029863779770272
195,10.25090587351832
196,10.581619824582067
197,10.747139145946194
198,10.929552313456833
199,10.212039779910654
200,10.548308869273692
201,10.608133779300559
202,10.6471991825844
203,10.26163553852008
204,11.098805418718076
205,11.134231290986632
206,10.833151899118304
207,10.881263426630188
208,11.121471644211871
209,10.732318800357886
210,10.457783295234558
211,10.34452299910356
212,10.18158973224773
213,10.607767203146743
214,10.786477640982184
215,10.744114234308713
216,10.842176037251232
217,10.943851355469107
218,10.885858741949196
219,11.09839451495517
220,10.66815044376288
221,10.391207118476519
222,10.499883594030923
223,10.891859221219034
224,10.227348847551013
225,10.709568689371846
226,10.975830093730881
227,10.651507270744998
228,10.301728305534821
229,10.575796983572623
230,10.254311631380117
231,10.203791302309225
232,10.709803666156064
233,10.736847689688929
234,10.99956039876635
235,10.891097483775136
236,10.90058636005929
237,10.422086010662303
238,10.637423095203195
239,10.423011924674642
240,10.609649600295445
241,10.701588900208778
242,10.281552015365106
243,10.003202915951457
244,10.655896027861784
245,10.064949599338782
246,10.811919281257447
247,10.590373030966015
248,10.469147236553566
249,10.902962759771782
250,10.847679245240103
251,10.685487697306232
252,10.350092851925703
253,10.127522625788622
254,10.166990856740776
255,10.690634056475782
256,10.594272206451379
257,10.58565443937217
258,10.882562092618143
259,10.446693771961568
260,11.034449060934367
261,10.750069162317184
262,10.882624444280276
263,10.204484082941415
264,10.900674004757272
265,10.518278712667584
266,10.940231674149768
267,10.644512632014653
268,10.874673822288866
269,10.425238007911922
270,11.1925304925181
271,10.606782909737639
272,10.994698029306647
273,10.601029288748597
274,10.447879077112793
275,10.61834251549142
276,10.877387978081194
277,10.095626887721355
278,10.469316156252257
279,10.502051181689614
280,10.974643552434829
281,11.005056792544394
282,10.76630587640639
283,10.259919458418066
284,10.304938065991909
285,10.486183705775407
286,10.63743962705007
287,10.864902857373734
288,10.855481970178598
289,10.491284237466951
290,10.535209577398813
291,10.79003021001381
292,10.571367753264349
293,10.724387183186433
294,10.48871264827902
295,10.661173021533958
296,10.511334182952185
297,10.462108106114275
298,10.67097131864966
299,10.782319068127146
300,10.518130943317095
301,10.038942930280083
302,10.152399465168152
303,10.72228523259995
304,10.471374053822483
305,10.499484352007958
306,10.472264948108599
307,11.095060994345587
308,10.557397046111536
309,10.60034735765191
310,10.299763042454893
311,10.486139990342133
312,10.859515983323153
313,10.275093006771554
314,10.488838631478746
315,10.43232692453852
316,10.343997708209221
317,10.451549457306431
318,10.591791831390646
319,10.530044891348364
320,10.55662034090156
321,10.891290279533436
322,10.716276684983669
323,10.293291306284493
324,10.457989888746127
325,10.421271780359351
326,10.812338421103846
327,10.822770645651431
328,10.48149820532703
329,10.77477099172318
330,10.880299860518418
331,10.391374650904641
332,10.334101807130953
333,10.593824344263997
334,10.79303357111582
335,10.635295709436305
336,10.721281873617105
337,10.569615062153396
338,10.993788752863221
339,10.659708002644683
340,10.869418187713727
341,10.429437043705576
342,10.852511205155622
343,10.525863796745368
344,10.881289051096593
345,10.387173594757796
346,11.009695135578822
347,11.414657778151403
348,10.328998072152583
349,10.653729850591278
350,10.48726963930158
351,10.257780209073216
352,10.836448220415392
353,10.815076337730567
354,11.161947711411726
355,10.664911571954915
356,10.574006773419837
357,10.58041772436038
358,11.131569225269573
359,10.632870292898147
360,10.237172521935943
361,10.772171819060341
362,10.270212495302255
363,10.376935995533628
364,10.635795914050675
365,10.512227230954188
366,10.346048808796343
367,10.780430127596432
368,10.611744749101572
369,10.690267248349931
370,10.59628161067899
371,10.560697317306925
372,11.050607664734718
373,10.727794935294945
374,10.676831996975162
375,10.717065671951783
376,10.78441494545395
377,10.589854347728132
378,10.750299362171452
379,10.58220234822274
380,10.13427079646702
381,10.91063421941347
382,10.23843528535893
383,10.870656872219831
384,10.870006356200447
385,10.714978662766667
386,10.892728302303068
387,11.169723805267594
388,10.466974514638753
389,10.51005482617144
390,10.36409395188874
391,10.506067496477053
392,10.630968964758745
393,10.679763454537174
394,10.255688414915415
395,10.634964788124734
396,10.92379924201313
397,10.259087345576992
398,10.607398685612873
399,10.309055263595138
400,10.223316247230125
401,10.45449693437975
402,10.482257582459075
403,10.584981735711102
404,10.660956545669324
405,10.329260127199419
406,11.184936438880273
407,10.807671432601767
408,10.73137600276401
409,10.7764820431973
410,10.377711613664973
411,10.675308201252454
412,10.593478820506492
413,10.494545394624787
414,10.62254550930498
415,10.722969064823676
416,10.724377049494404
417,10.787192278967018
418,10.50939879512416
419,10.648400023216617
420,10.745475490159762
421,10.439930023308179
422,10.48559537191163
423,10.198597838335894
424,10.824397079078127
425,11.248635508275871
426,11.03416931939452
427,10.525112164548547
428,10.662568664718238
429,10.590125349616157
430,10.691258859033411
431,10.264739571067585
432,10.560993503108113
433,10.524613029227892
434,10.585984938374551
435,10.646013325834778
436,10.873400507509647
437,10.527976350078891
438,10.683941226174955
439,10.300131039973826
440,10.872737037035773
441,10.501484406956859
442,10.074736224252712
443,10.662499959253932
444,10.5081035769211
445,10.501294495481337
446,10.705964003800947
447,10.48451684138537
448,10.456776813422655
449,10.91286170203868
450,10.413800225891038
451,10.244753246185834
452,11.109797733856349
453,10.690735176714472
454,10.38150780359221
455,10.042273104025133
456,10.75236178529637
457,10.638277535478975
458,10.745181737286831
459,10.9834317830612
460,10.925273132631665
461,10.64428664449348
462,10.521177589618215
463,10.338296212919639
464,10.397257503382244
465,11.030408767372634
466,10.632730486992774
467,11.043867621196632
468,10.718863424657641
469,10.526742559561093
470,10.251563982707792
471,10.545515048641736
472,10.84973739525397
473,10.67720601352372
474,10.245572044157237
475,10.957087215612008
476,10.722325934451579
477,10.813995959039401
478,11.060200234430985
479,10.293607738080642
480,10.53291224273889
481,11.180399217392157
482,10.561582457156732
483,10.92058134624563
484,10.908819485836917
485,10.904189759076015
486,10.667275068424
487,10.425788533741859
488,10.29111978757269
489,10.751539090130837
490,10.26507060976391
491,10.908954753068553
492,10.708047847787064
493,10.935767835212244
494,10.732005530600416
495,10.494894655637014
496,10.620166825412111
497,10.6575599532696
498,10.448158814016697
499,10.628900611365626
500,10.950082272027217
501,11.038130298777157
502,10.505010624152481
503,10.695458017387264
504,10.616770693140067
505,10.453368877555176
506,10.902869050356374
507,10.866086738043611
508,10.643450435600318
509,10.174612958545282
510,10.368792951701103
511,10.67849242676272
512,10.716188141971237
513,10.442074675418558
514,10.740515864866644
515,10.520007288350728
516,10.764215954003749
517,10.586766402393378
518,10.040589220130192
519,10.683063061844653
520,10.721058359335228
521,10.665053614485347
522,10.801837228836739
523,10.80910855370442
524,10.769251482960321
525,10.288588259863161
526,10.541207267428279
527,10.561618117148063
528,10.892151122880197
529,10.853875831134111
530,10.626056753009747
531,10.246478699543124
532,10.334301367679483
533,10.806025713637716
534,10.333722297774163
535,10.260119397690472
536,10.702603704743938
537,10.306305631683541
538,10.077855677563884
539,10.81269521845021
540,10.285166753043816
541,10.487457436966725
542,10.519578862665625
543,10.630976151121336
544,10.737683922103724
545,11.030325547991156
546,10.586668464939464
547,10.84446757550658
548,10.498343248837044
549,11.260376980043752
550,10.615614692289101
551,10.235920334375512
552,10.44776880863174
553,9.944217967761485
554,10.413257132613468
555,10.365013028200725
556,10.42699791059155
557,10.431025139434386
558,10.380121599011993
559,10.260697023729923
560,10.308352301002918
561,10.723764039125353
562,10.33469043273203
563,10.917477341035278
564,10.3041486191465
565,10.775418329763074
566,10.548144813409952
567,10.444018692727528
568,10.484315395185144
569,10.60824578713667
570,10.598635481971296
571,10.727518801664422
572,10.486386574351885
573,10.66693516056302
574,10.383987152554207
575,9.974994821431979
576,10.848209583213311
577,10.318020954426826
578,10.796604156045229
579,10.799749695718663
580,10.498311909765151
581,10.748825262425319
582,10.774326033866105
583,10.641067278837046
584,11.19809453482103
585,10.693181291066798
586,9.959575670854273
587,10.062875392329799
588,10.296876052006525
589,10.485425695097447
590,10.867505989043302
591,10.71579655181953
592,11.150766639841425
593,10.359595955968514
594,10.788562209622889
595,10.605589763199244
596,10.430341714664234
597,10.702577453530303
598,10.757861411543173
599,10.79547842172936
600,10.488726345787937
601,10.525568092635792
602,10.590587663473382
603,10.467146664994612
604,10.910643949965761
605,10.150010040306588
606,10.61713948559032
607,10.74465923608041
608,10.645925477702201
609,10.756112755808967
610,10.40036368309627
611,10.629724005761652
612,10.7484627239449
613,10.972715770763967
614,10.904280081441867
615,10.97174205880381
616,10.950590375543454
617,10.946476646683738
618,10.843905817358678
619,10.620565123114016
620,10.390767110301747
621,10.538999597697092
622,10.245594078776412
623,10.617537430764289
624,10.161032713202125
625,10.944503681357135
626,10.916788507243302
627,10.615644688444766
628,10.49552055064853
629,10.338376003336021
630,11.02720417695198
631,10.699810992954417
632,10.881398659440812
633,10.592577634766391
634,10.348209981061395
635,10.327216760875894
636,10.613834961260865
637,10.905582211341953
638,10.316764427701127
639,10.898124491443985
640,10.633690447928478
641,10.524387613359927
642,10.713668869968007
643,10.59502560514862
644,10.993198290840134
645,10.283288182754097
646,10.658720332901336
647,10.90801842457089
648,10.595799664319767
649,10.52550798160701
650,10.328346948701936
651,10.285390524665411
652,10.782297800321405
653,10.956914589742725
654,10.97424743462842
655,10.574793687123497
656,10.637461240988912
657,10.575083657961564
658,10.507827303245344
659,10.324180439962438
660,10.531000257175098
661,10.914929402628136
662,10.68561886088888
663,10.534864306299548
664,10.403462649077982
665,10.54824499945741
666,10.52393251158995
667,10.648572286930355
668,10.35039910426737
669,10.770660993389862
670,10.878087479949855
671,10.507334464030032
672,10.3157454415548
673,10.680391747313418
674,11.251370083465504
675,10.41737115986879
676,10.537762422096442
677,10.334294180133544
678,10.023551426099583
679,10.239839540647736
680,10.558698299739925
681,11.10582445312999
682,10.881701681818363
683,10.722933236466046
684,11.097199384488823
685,10.62403792965061
686,10.321239280813511
687,10.623787814257863
688,10.29528559274143
689,10.383703921986452
690,10.198894779731798
691,10.735758916505901
692,11.311810783966214
693,10.920499374127868
694,10.850284867495798
695,10.443651321348305
696,11.049863303264411
